OrgID,Name,Size,Type,StAdd,City,Zip,County,State,Latitude,Longitude
3469,Casa 0101,Small,Performing Arts,2009 E. 1st St,Los Angeles,90033,Los Angeles,CA,34.04548655,-118.2148433
3482,"GRAMMY Museum Foundation, The",Very Large,"Museums, Visual Arts, History","800 West Olympic Blvd., Suite 245A",Los Angeles,90015,Los Angeles,CA,34.038557,-118.268695
3488,"Top Hat Dancers, Incorporated",Very Small,Performing Arts,6650 Franklin Ave. Suite 306,Los Angeles,90028,Los Angeles,CA,34.10509875,-118.3347737
3515,Culver City Public Theatre,Very Small,Performing Arts,3812 Main Street,Culver City,90232,Los Angeles,CA,34.02524718,-118.394525
3558,MTG (Musical Theatre Guild),Very Small,Performing Arts,12424 Wilshire Blvd.,Los Angeles,90025,Los Angeles,CA,34.04128334,-118.4703391
3574,Rio Hondo Symphony Association,Small,Performing Arts,P. O. Box 495,Whittier,90608,Los Angeles,CA,33.979318,-118.03053
3596,ETC-Ensemble Theatre Company,Very Small,Performing Arts,10374 Cheviot Drive,Los Angeles,90064,Los Angeles,CA,34.03817269,-118.4107035
3604,Mercado La Paloma,Very Small,Community,3655 South Grand Ave,Los Angeles,90007,Los Angeles,CA,34.01743907,-118.278295
3607,Armenian Dramatic Arts Alliance,Very Small,Support & Advocacy,"4500 Laurel Canyon Blvd., #305",Valley Village,91607,Los Angeles,CA,34.15274151,-118.3961426
3613,826LA,Large,Education,685 Venice Blvd.,"Los Angeles, CA",90291,Los Angeles,CA,33.99065745,-118.4593625
3614,"Claremont Chorale, Inc.",Very Small,Performing Arts,PO Box 489,Claremont,91711,Los Angeles,CA,34.113043,-117.717351
3620,Pasadena Symphony and POPS,Large,Performing Arts,"117 E. Colorado Blvd., Suite 200",Pasadena,91105,Los Angeles,CA,34.14604284,-118.1529977
3623,Cantori Domino,Very Small,Performing Arts,23855 Sarda Road,Valencia,91355,Los Angeles,CA,34.38968604,-118.5525207
3631,Towne Street Theatre,Very Small,Performing Arts,4101 S. Budlong Avenue,Los Angeles,90037,Los Angeles,CA,34.00904227,-118.2959972
3632,Santa Clarita Ballet,Small,Performing Arts,26798 Oak Avenue,Canyon Country,91351,Los Angeles,CA,34.42343366,-118.5003966
3635,Ruskin Group Theatre,Small,Performing Arts,3000 Airport Ave,Santa Monica,90405,Los Angeles,CA,34.00994369,-118.4559989
3639,ESCAPE Theatre,Small,Performing Arts,28442 Alder Peak Avenue,Canyon Country,91387,Los Angeles,CA,34.42814364,-118.4320114
3654,Pacific Resident Theatre Ensemble,Small,Performing Arts,703 Venice Boulevard,Venice,90291,Los Angeles,CA,33.99092647,-118.4588279
3656,Los Angeles Filmforum,Small,"Broadcasters, Producers, TV, Film & Digital Media","143 N. Commonwealth Ave., #3",Los Angeles,90004,Los Angeles,CA,34.07478725,-118.2859527
3664,Arts for LA,Small,Support & Advocacy,PO Box 71574,Los Angeles,90071,Los Angeles,CA,34.053598,-118.255851
3671,Friends of Arts Education at the Cerritos Center for the Perfoming Arts,Medium,Performing Arts,12700 Center Court Drive,Cerritos,90703,Los Angeles,CA,33.86783702,-118.0612358
3674,Bluepalm: Art Culture Education (ACE),Small,Performing Arts,3418 Winslow Dr.,Los Angeles,90026,Los Angeles,CA,34.08657622,-118.2771344
3687,Hernandez Mariachi Heritage Society,Small,"Museums, Visual Arts, History",1648 Tyler Avenue,South El Monte,91733,Los Angeles,CA,34.04751057,-118.0418058
3693,NetMAA (Network of Myanmar (Burmese) American Association),Very Small,Community,"2168 S. Atlantic Blvd., Suite 230",Monterey Park,91754,Los Angeles,CA,34.03861394,-118.1444239
3696,"Victory Theatre Center, The",Small,Performing Arts,"3326 West Victory Blvd., Burbank",Burbank,91505,Los Angeles,CA,34.1846128,-118.347224
3704,Showtime-Katusha,Very Small,Performing Arts,8037  Limerick Ave.,Winnetka,91306,Los Angeles,CA,34.21668335,-118.5829837
3713,"Spirit Series, Inc.",Medium,"Broadcasters, Producers, TV, Film & Digital Media","605 San Vicente Blvd., Suite 310",Santa Monica,90402,Los Angeles,CA,34.03114696,-118.5087991
3715,Japanese American Cultural and Community Center,Large,Community,244 South San Pedro Street,Los Angeles,90012,Los Angeles,CA,34.04778224,-118.2417865
3716,CDI (California Dance Institute),Small,Education,P.O. Box 3027,Venice,90294,Los Angeles,CA,33.986206,-118.468275
3721,LACE (Los Angeles Contemporary Exhibitions),Small,"Museums, Visual Arts, History",6522 Hollywood Boulevard,Los Angeles,90028,Los Angeles,CA,34.10149885,-118.3318831
3722,"Stepping Stone Players, The",Very Small,Performing Arts,"1146 N. Central Avenue, #300",Glendale,91202,Los Angeles,CA,34.16248878,-118.256781
3723,South Bay Ballet,Small,Performing Arts,1261 Sartori Avenue,Torrance,90501,Los Angeles,CA,33.83539518,-118.3165579
3728,West Coast Singers,Very Small,Performing Arts,P.O. Box 46825,Los Angeles,90046,Los Angeles,CA,34.105576,-118.366794
3734,Jacaranda Music,Small,Performing Arts,1626 N. Benton Way,Los Angeles,90026,Los Angeles,CA,34.08701752,-118.265897
3737,"Wende Museum of the Cold War, Inc., The",Large,"Museums, Visual Arts, History","5741 Buckingham Parkway, Suite E",Culver City,90230,Los Angeles,CA,33.99069723,-118.3820911
3738,"American Composers Forum of Los Angeles, Inc",Very Small,Support & Advocacy,P.O. Box 211,Granada Hills,91344,Los Angeles,CA,34.279812,-118.500354
3740,Whittier Community Theatre,Very Small,Performing Arts,PO Box 601,Whittier,90608,Los Angeles,CA,33.979318,-118.03053
3757,Elephant Theatre Company,Very Small,Performing Arts,6322 Santa Monica Blvd.,Los Angeles,90038,Los Angeles,CA,34.09064693,-118.3271322
3763,M&A (Materials & Applications),Small,"Museums, Visual Arts, History",1619 Silver Lake Blvd.,Los Angeles,90026,Los Angeles,CA,34.08860497,-118.2693272
3776,Beyond Baroque Literary / Arts Center,Small,"Broadcasters, Producers, TV, Film & Digital Media",681 Venice Blvd,Venice,90291,Los Angeles,CA,33.99058487,-118.4595068
3777,iPalpiti,Small,Education,1900 Avenue of the Stars,Los Angeles,90067,Los Angeles,CA,34.05998113,-118.4169847
3821,Velaslavasay Panorama,Very Small,"Museums, Visual Arts, History",1122 West 24th Street,Los Angeles,90007,Los Angeles,CA,33.72274437,-118.3017995
3826,SEEFest South East European Film Festival - Los Angeles,Small,"Broadcasters, Producers, TV, Film & Digital Media",1530 N. Detroit Street,Los Angeles,90046,Los Angeles,CA,34.0985312,-118.3454747
3827,Arts Council for Long Beach,Medium,Support & Advocacy,"110 Pine Ave, Suite 1100",Long Beach,90802,Los Angeles,CA,33.76829664,-118.1920076
3833,"Gabriella Foundation, The",Large,Education,631 South Commonwealth Avenue,Los Angeles,90005,Los Angeles,CA,34.06298879,-118.2857377
3837,Ebony Repertory Theatre,Medium,Performing Arts,4718 W. Washington Blvd,Los Angeles,90016,Los Angeles,CA,34.03973946,-118.3419687
3848,California Contemporary Ballet,Very Small,Performing Arts,4490 Cornishon Avenue,La Canada Flintridge,91011,Los Angeles,CA,34.20575037,-118.2035912
3854,"Inglewood Cultural Arts, Inc.",Very Small,"Museums, Visual Arts, History","2722 W. 77th Street, Inglewood",Inglewood,90305,Los Angeles,CA,33.96970766,-118.3239475
3858,Ensemble Studio Theatre- The LA Project,Small,Education,137 North Larchmont Boulevard #134,Los Angeles,90004,Los Angeles,CA,34.0719472,-118.3240026
3859,Musica Angelica,Small,Performing Arts,"1223 Wilshire Blvd, #287",Santa Monica,90403,Los Angeles,CA,34.02541459,-118.4906785
3867,WVTC (Watts Village Theater Company),Small,Performing Arts,1827 E. 103rd Street,Los Angeles,90002,Los Angeles,CA,33.94325775,-118.2403042
3869,Wesley Youth Orchestra,Small,Performing Arts,4260 Via Arbolada,Los Angeles,90042,Los Angeles,CA,34.09738396,-118.1873733
3873,"Self-Help Graphics & Art, Inc.",Small,"Museums, Visual Arts, History",3802 Cesar E. Chavez Ave,Los Angeles,90063,Los Angeles,CA,34.04042768,-118.1845693
3881,Theatre Banshee,Very Small,Performing Arts,3435 W. Magnolia Blvd.,Burbank,91505,Los Angeles,CA,34.16884965,-118.3443184
3882,Get Lit,Medium,Education,142 N. Hayworth Avenue,Los Angeles,90048,Los Angeles,CA,34.07292625,-118.3622653
3885,Brockus Project Dance Company,Very Small,Performing Arts,618 B Moulton Ave,Los Angeles,90031,Los Angeles,CA,34.06567016,-118.2189738
3902,"Baseball Reliquary, Inc.",Very Small,"Museums, Visual Arts, History",P.O. Box 1850,Monrovia,91017,Los Angeles,CA,34.131442,-117.987304
3909,Brimmer St. Theatre Co.,Very Small,Performing Arts,1336 N McCadden Pl,Los Angeles,90028,Los Angeles,CA,34.09503829,-118.3373806
3924,los angeles printmaking society,Very Small,Support & Advocacy,9626 Monte Mar Drive,Los Angeles,90035,Los Angeles,CA,34.04921253,-118.3976253
3946,"Downey Symphonic Society, Inc.",Small,Performing Arts,P.O. Box 763,Downey,90241,Los Angeles,CA,33.940169,-118.129391
3994,City of San Fernando Mariachi Master Apprentice Program,Small,Performing Arts,117 Macneil St.,San Fernando,91340,Los Angeles,CA,34.28373397,-118.4390987
3995,LACER,Large,Education,"1718 North Cherokee Avenue, Suite A",Hollywood,90028,Los Angeles,CA,34.10231029,-118.3346628
4006,"Zhena Folk Chorus, The",Very Small,Performing Arts,1115 W. 37th Street,San Pedro,90731,Los Angeles,CA,33.71351861,-118.3039933
4039,LATA (Los Angeles Theatre Academy),Small,Education,1544 N Boylston St,Los Angeles,90012,Los Angeles,CA,34.0764538,-118.2453979
4066,Precision Dance Company,Very Small,Performing Arts,19709 Wadley Ave,Carson,90745,Los Angeles,CA,33.8533177,-118.26079
4098,California Alliance for Arts Education,Medium,Education,495 E. Colorado Blvd.,Pasadena,91101,Los Angeles,CA,34.14593633,-118.1399711
4193,Free Arts,Medium,Community,12095 W. Washington Blvd.,Los Angeles,90066,Los Angeles,CA,33.99752781,-118.4240877
4201,ETM-LA  Inc. (Education Through Music-Los Angeles),Medium,Education,2501 W. Burbank Boulevard,Burbank,91505,Los Angeles,CA,34.17889933,-118.3386381
4205,Craft and Folk Art Museum,Medium,"Museums, Visual Arts, History",5814 Wilshire Boulevard,Los Angeles,90036,Los Angeles,CA,34.06217983,-118.3555783
4306,CA LGBT Arts Alliance,Very Small,Support & Advocacy,934 Brannan Street,Los Angeles,90029,Los Angeles,CA,34.090213,-118.293835
4323,Trade&Row Corp.,Very Small,Community,PO Box 531249,Los Angeles,90053,Los Angeles,CA,34.055647,-118.240465
4363,"Ginga Arts, Inc.",Very Small,Performing Arts,"2901 Ocean Park Boulevard, Suite 103",Santa Monica,90405,Los Angeles,CA,34.02002904,-118.4546989
4443,Carpenter Performing Arts Center,Large,Performing Arts,6200 Atherton Street,Long Beach,90815,Los Angeles,CA,33.78864044,-118.1155677
4455,St Matthew's Music Guild,Small,Performing Arts,1031 Bienveneda Avenue,Pacific Palisades,90272,Los Angeles,CA,34.05394609,-118.5422197
4500,A Window Between Worlds,Large,"Museums, Visual Arts, History",710 4th Ave #5,Venice,90291,Los Angeles,CA,33.99504702,-118.4724013
4516,"Echo Theater Company, The",Small,Performing Arts,12400 Ventura Blvd.,Studio City,91604,Los Angeles,CA,34.14258886,-118.4031573
4521,Rupak,Very Small,Education,21214 Figurea Street,Carson,90745,Los Angeles,CA,33.8364556,-118.2853596
4549,Razorcake/Gorsky Press Inc,Small,Community,P.O. Box 42129,Los Angeles,90042,Los Angeles,CA,34.118577,-118.189925
4611,Art Share Los Angeles,Medium,Community,801 East 4th Place,Los Angeles,90013,Los Angeles,CA,34.04460566,-118.2366462
4667,Pasadena Society of Artists,Very Small,Support & Advocacy,P. O. Box 90074,Pasadena,91109,Los Angeles,CA,34.167069,-118.164718
4728,Southland Sings,Small,Performing Arts,535 South Forestdale Ave. Suite 100,Glendora,91741,Los Angeles,CA,34.12942985,-117.8766834
4963,Pacoima Chamber of Commerce Events,Very Small,Support & Advocacy,12502 Van Nuys Blvd.,Pacoima,91331,Los Angeles,CA,34.27774313,-118.4051076
4981,Grand Vision Foundation,Medium,Support & Advocacy,434 W. 6th Street,San Pedro,90731,Los Angeles,CA,33.7388416,-118.2864664
5026,TAIKOPROJECT,Small,Performing Arts,505 E. 3rd St.,Los Angeles,90013,Los Angeles,CA,34.04642524,-118.240135
5157,"Harry Bridges Project, The",Very Small,"Broadcasters, Producers, TV, Film & Digital Media",3704 Kelton Avenue,Los Angeles,90034,Los Angeles,CA,34.01805248,-118.4130411
5193,needtheater,Very Small,Performing Arts,454 S. Crescent Dr.,Beverly Hills,90212,Los Angeles,CA,34.05756576,-118.395634
5257,Center for Land Use Interpretation,Small,"Museums, Visual Arts, History",9331 Venice Blvd.,Los Angeles,90232,Los Angeles,CA,34.02603664,-118.3945941
5289,LatinArt.com,Very Small,"Museums, Visual Arts, History",532 N. Rossmore Ave #404,Los Angeles,90004,Los Angeles,CA,34.07981228,-118.3268204
5333,Hollywood Fringe Festival,Small,Performing Arts,6133 Fountain Ave.,Los Angeles,90028,Los Angeles,CA,34.09464311,-118.3234848
5348,Fountain Theatre,Medium,Performing Arts,5060 Fountain Avenue,Los Angeles,90029,Los Angeles,CA,34.09516234,-118.2996526
5499,"Wordsville, Inc.",Very Small,Education,1705 North Commonwealth avenue,Los Angeles,90027,Los Angeles,CA,34.101881,-118.2853104
5510,Masters of Harmony,Small,Performing Arts,11740 E. Telegraph Rd.,Santa Fe Springs,90670,Los Angeles,CA,33.94616994,-118.0836039
5517,"wulf., the",Very Small,Performing Arts,1026 South Santa Fe Avenue #203,Los Angeles,90021,Los Angeles,CA,34.03131545,-118.2298924
5534,Kollaboration,Small,Performing Arts,"1100 S. Flower Street, Suite 3160",Los Angeles,90015,Los Angeles,CA,34.0425136,-118.2640181
5565,"Palisades Americanism Parade Association, Inc.",Small,Community,P.O. Box 1776,Pacific Palisades,90272,Los Angeles,CA,34.053275,-118.534568
5570,International Documentary Association (IDA),Large,"Broadcasters, Producers, TV, Film & Digital Media",1201 West 5th Street,Los Angeles,90017,Los Angeles,CA,34.04191775,-118.2359002
5578,"Lummis Day Community Foundation, Inc,",Very Small,Community,1109 Oneonta Drive,Los Angeles,90065,Los Angeles,CA,34.11637707,-118.2161306
5603,Moving Arts,Very Small,Performing Arts,1822 Hyperion Ave,Los Angeles,90027,Los Angeles,CA,34.09628944,-118.2761035
5616,FUSION Performing Dance Academy,Very Small,Education,2845 West Blvd.,Los Angeles,90016,Los Angeles,CA,34.0303577,-118.3417826
5619,WriteGirl,Small,"Broadcasters, Producers, TV, Film & Digital Media",411 South Main Steet,Los Angeles,90013,Los Angeles,CA,34.046676,-118.241961
5622,An Claidheamh Soluis/The Celtic Arts Center,Very Small,Community,5062 Lankershim Blvd.,North Hollywood,91601,Los Angeles,CA,34.162482,-118.3730656
5627,KPCC,Very Large,"Broadcasters, Producers, TV, Film & Digital Media",261 South Figueroa Street,Los Angeles,90012,Los Angeles,CA,34.05573817,-118.2540122
5629,A Noise Within,Large,Performing Arts,234 S. Brand Blvd.,Glendale,91204,Los Angeles,CA,34.14385704,-118.2550412
5635,Los Angeles Forum for Architecture and Urban Design,Very Small,"Museums, Visual Arts, History",P.O. Box 291774,Los Angeles,90029,Los Angeles,CA,34.090213,-118.293835
5646,"Colburn School, The",Very Large,Education,200 South Grand Avenue,Los Angeles,90012,Los Angeles,CA,34.05375008,-118.2494135
5665,"Network of Ensemble Theaters, Inc.",Small,Support & Advocacy,1709 N Avenue 56,Los Angeles,90042,Los Angeles,CA,34.12570161,-118.1965587
5691,Otis College of Art and Design,Very Large,Education,9045 Lincoln Blvd.,Los Angeles,90045,Los Angeles,CA,33.95637303,-118.4170654
5697,"Arroyo Arts Collective, The",Very Small,Support & Advocacy,135 N Ave 50,Los Angeles,90042,Los Angeles,CA,34.10598026,-118.2027725
5711,KCET,Very Large,"Broadcasters, Producers, TV, Film & Digital Media",4401 Sunset Boulevard,Los Angeles,90027,Los Angeles,CA,34.09639721,-118.2846481
5730,"WCB Arts Foundation, Inc.",Very Small,Performing Arts,2032 6th St.,Santa Monica,90405,Los Angeles,CA,34.00920525,-118.484284
5751,Gabrielino/Tongva Springs Foundation,Small,"Museums, Visual Arts, History",P.O. Box 642043,Los Angeles,90064,Los Angeles,CA,34.035989,-118.42262
5752,Not Man Apart,Very Small,Performing Arts,PO Box 241193,Los Angeles,90024,Los Angeles,CA,34.060189,-118.4364
5761,Grandeza Mexicana Folk Ballet Company,Small,Performing Arts,12717 S. Budlong Avenue,Los Angeles,90044,Los Angeles,CA,33.91673803,-118.29655
5783,Palos Verdes Performing Arts,Large,Performing Arts,27570 Crossfield Drive,Palos Verdes Peninsula,90274,Los Angeles,CA,33.77229201,-118.3757382
5812,"Celestial Opera Company, The",Very Small,Performing Arts,1716 1/2 Bank Street,South Pasadena,91030,Los Angeles,CA,34.11030152,-118.1477041
5848,Blue13 Dance Company,Very Small,Performing Arts,2633 Lincoln Blvd.,Santa Monica,90405,Los Angeles,CA,34.00635341,-118.4753919
5849,CRE Outreach,Small,Education,11777 San Vicente Blvd.,Los Angeles,90049,Los Angeles,CA,34.05348434,-118.4683646
5850,"No Limits Theater Group, Inc.",Medium,Performing Arts,9801 Washington Blvd.,Culver City,90232,Los Angeles,CA,34.02228097,-118.3965825
5919,Los Angeles Music and Art School,Medium,Education,3630 East Third Street,Los Angeles,90063,Los Angeles,CA,34.03318197,-118.1913667
5925,WordTheatre,Very Small,Performing Arts,3213 Maplewood Avenue,Los Angeles,90066,Los Angeles,CA,34.01071212,-118.4526381
5965,Los Angeles Nomadic Division (LAND),Medium,"Museums, Visual Arts, History","8033 Sunset Blvd., Suite 455",Los Angeles,90046,Los Angeles,CA,34.09809724,-118.3646504
5976,Pacific Crest Youth Arts Organization,Medium,Performing Arts,21231 Fountain Springs Rd.,Diamond Bar,91765,Los Angeles,CA,33.97908626,-117.83979
6077,"Claremont Symphonic Winds, Inc.",Very Small,Performing Arts,75 Quiet Hills Road,Pomona,91766,Los Angeles,CA,34.0277482,-117.7692698
6081,Los Angeles Balalaika Orchestra,Very Small,Performing Arts,2525 Aurora Terrace,Alhambra,91803,Los Angeles,CA,34.06720185,-118.1497525
6125,SOL-LA Music Academy,Small,Education,1812 Stanford St.,Santa Monica,90404,Los Angeles,CA,34.03113569,-118.4639206
6136,Los Angeles Youth Orchestra,Medium,Performing Arts,15500 Stephen S. Wise Drive,Los Angeles,90049,Los Angeles,CA,34.12817327,-118.4696145
6146,Golden State Pops Orchestra/Friends of the GSPO,Small,Performing Arts,880 W. 18th Street,San Pedro,90731,Los Angeles,CA,33.72804629,-118.2965085
6149,"Colony Theatre, The",Large,Performing Arts,555 North Third Street,Burbank,91502,Los Angeles,CA,34.18522283,-118.3122283
6158,Buzzworks Theater Company,Very Small,Performing Arts,1948 Rockford Rd,Los Angeles,90039,Los Angeles,CA,34.0932684,-118.2630323
6189,OperaWorks,Small,Performing Arts,"9836 White Oak Avenue, Suite 102",Northridge,91325,Los Angeles,CA,34.2495493,-118.5195856
6245,Skylight Theatre Company,Small,Performing Arts,254 South Robertson Boulevard,Beverly Hills,90211,Los Angeles,CA,34.06330979,-118.3832329
6249,Minyo Station,Very Small,Performing Arts,16925  So. Denker Ave,Gardena,90247,Los Angeles,CA,33.87766899,-118.3051235
6266,"Production Company LA, Inc., The",Very Small,Performing Arts,6435 Blewett Ave.,Van Nuys,91406,Los Angeles,CA,34.18768648,-118.4786226
6273,West of Broadway Theater Company,Very Small,Performing Arts,23852 Pacific Coast Highway #912,Malibu,90265,Los Angeles,CA,34.03373514,-118.7144303
6274,Neighborhood Music School Association,Small,Education,358 S. Boyle Ave.,Los Angeles,90033,Los Angeles,CA,34.04373163,-118.2193068
6408,Repertory Opera Company,Very Small,Performing Arts,152 E. Kingsley Ave.,Pomona,91767,Los Angeles,CA,34.06657803,-117.7503655
6416,"Concert Singers, The",Very Small,Performing Arts,PO Box 90327,Los Angeles,90009,Los Angeles,CA,33.946348,-118.379884
6481,Verdugo Young Musicians Association,Small,Performing Arts,PO Box 8343,La Crescenta,91224,Los Angeles,CA,34.227961,-118.246396
6515,Los Angeles Symphony,Small,Performing Arts,1234 Wilshire Bivd.,Los Angeles,90017,Los Angeles,CA,34.05307497,-118.2660876
6583,Glendale Youth Orchestra,Very Small,Performing Arts,P.O.BOX  4401,Glendale,91222,Los Angeles,CA,34.15922,-118.262561
6591,Rogue Machine Theatre,Small,Performing Arts,5041 W. Pico Blvd,Los Angeles,90019,Los Angeles,CA,34.04793657,-118.3474351
6600,Athena Theatre,Very Small,Performing Arts,"6613 Irvine Ave, #4",North Hollywood,91606,Los Angeles,CA,34.1905856,-118.385753
6730,Pasadena Young Musicians Orchestra,Very Small,Performing Arts,P.O. box 50386,Pasadena,91115,Los Angeles,CA,34.135882,-118.151588
6734,Playwrights' Arena,Very Small,Performing Arts,514 S. Spring St.,Los Angeles,90013,Los Angeles,CA,34.04673304,-118.2497377
6880,LACA Music Foundation Corporation,Very Small,Performing Arts,"5622 Rosemead Blvd.,",Temple City,91780,Los Angeles,CA,34.10179335,-118.0733635
6890,"Pasadena Community Orchestra, The",Very Small,Performing Arts,P. O. Box 92917,Pasadena,91109,Los Angeles,CA,34.167069,-118.164718
6897,"Topanga Symphony, The",Very Small,Performing Arts,4360 Park Alisal,Calabasas,91302,Los Angeles,CA,34.14834199,-118.6397634
7007,Society Of Heritage Performers,Very Small,Performing Arts,2041 N. Vermont Ave #400,Los Angeles,90027,Los Angeles,CA,34.10871078,-118.291883
7030,Kaya Press,Small,"Broadcasters, Producers, TV, Film & Digital Media",3620 S Vermont Ave KAP 462,Los Angeles,90089,Los Angeles,CA,34.02256596,-118.2914468
7783,SeaGlass Theatre,Very Small,Performing Arts,10153 1/2 Riverside Dr,Tuluca Lake,91602,Los Angeles,CA,34.15229577,-118.3520787
8588,Fantasia Family Music,Small,Performing Arts,741 Avenue C,Redondo Beach,90277,Los Angeles,CA,33.82538088,-118.3806764
8739,Pasadena Master Chorale Association,Small,Performing Arts,"1443 E. Washington Blvd., #209",Pasadena,91104,Los Angeles,CA,34.16915856,-118.1205941
8868,West of Rome Public Art,Small,"Museums, Visual Arts, History",380 South Lake Ave.,Pasadena,91101,Los Angeles,CA,34.13934779,-118.1322074
9036,Golden Sands Chorus,Very Small,Performing Arts,1100 Newport Ave,Long Beach,90804,Los Angeles,CA,33.78103428,-118.1510081
9073,"Avenue 34 Project, The",Very Small,Support & Advocacy,960 South Oxford Ave,Los Angeles,90006,Los Angeles,CA,34.05373902,-118.3070981
9122,Norooz in Pasadena,Very Small,Performing Arts,1722 Asbury drive Pasadena Ca,Pasadena,91104,Los Angeles,CA,34.16630122,-118.1151238
9241,GO-FAME Youth Theater Company,Very Small,Education,5848 Fairbrook Street,Long Beach,90815,Los Angeles,CA,33.79224054,-118.1182077
9287,Santa Monica Chapter of Sweet Adelines Inc.,Very Small,Performing Arts,137 Spinnaker Mall,Marina Del Rey,90292,Los Angeles,CA,33.97009188,-118.4564902
9399,DA Gallery,Very Small,Community,252 D South Main Street,Pomona,91766,Los Angeles,CA,34.05730698,-117.7522088
9430,CAPE (Coalition of Asian Pacifics in Entertainment),Small,Support & Advocacy,10 Universal City Plaza,Universal City,91608,Los Angeles,CA,34.13791137,-118.3613093
9560,L.A. GOAL Performing Arts,Very Small,Performing Arts,4911 Overland Avenue,Culver City,90230,Los Angeles,CA,34.00927945,-118.3982659
9637,Luminario Ballet of Los Angeles,Very Small,Performing Arts,5863 Alcove Ave,Valley Village,91607,Los Angeles,CA,34.17756679,-118.412974
9648,American Foundation for Tibetan Cultural Preservation,Small,Community,75 S Grand Avenue #217,Pasadena,91105,Los Angeles,CA,34.14383587,-118.1619395
9668,Alliance of Women Filmmakers,Very Small,"Broadcasters, Producers, TV, Film & Digital Media",1317 N San Fernando Blvd,Burbank,91504,Los Angeles,CA,34.18933455,-118.3204288
9728,Watts\Century Latino Organization,Small,Community,10360 Wilmington Ave,Los Angeles,90002,Los Angeles,CA,33.9419687,-118.2387006
9731,Craft in America Inc.,Large,"Museums, Visual Arts, History",1120 S. Robertson Blvd.,Los Angeles,90035,Los Angeles,CA,34.05661461,-118.3835868
9737,Zocalo Public Square,Medium,"Museums, Visual Arts, History",5042 Wilshire Blvd #288,Los Angeles,90036,Los Angeles,CA,34.06204053,-118.3392412
9742,Clairobscur Dance Company,Very Small,Performing Arts,908 S Tremaine,Los Angeles,90019,Los Angeles,CA,34.05842964,-118.3366717
9775,Pennington Dance Group,Very Small,Performing Arts,7985 Santa Monica PMB-204,Los Angeles,90046,Los Angeles,CA,34.09111017,-118.3640738
9782,"Mural Conservancy of Los Angeles, The",Small,"Museums, Visual Arts, History",3633 Eastham Dr.,Culver City,90232,Los Angeles,CA,34.02304313,-118.3785128
9786,Arts Alive,Small,Performing Arts,3931 W 148th Street,Hawthorne,90250,Los Angeles,CA,33.89709077,-118.3427927
9787,California State Summer School Arts Foundation,Medium,Education,"c/o SingerLewak 10960 Wilshire Blvd., Suite 700",Los Angeles,90024,Los Angeles,CA,34.060189,-118.4364
9819,Metropolitan Master Chorale,Very Small,Performing Arts,P.O. Box 481318,Los Angeles,90048,Los Angeles,CA,34.073253,-118.377034
9823,La Mirada Theatre for the Performing Arts Foundation,Small,Community,13700 La Mirada Blvd,La Mirada,90638,Los Angeles,CA,33.90656742,-118.0116077
9855,"Team Theatrics, Inc.",Small,Performing Arts,18138 Sherman Way,Reseda,91335,Los Angeles,CA,34.20091827,-118.5281618
9884,Show Box LA,Very Small,Performing Arts,1060 S. Ogden Drive #2,Los Angeles,90019,Los Angeles,CA,34.05593817,-118.3623762
9887,"Just Lovin' Music Studios, Inc",Very Small,Performing Arts,333 W Florence Avenue,Inglewood,90301,Los Angeles,CA,33.96759863,-118.3510258
9921,Sacred Fools Theater,Small,Performing Arts,660 N. Heliotrope Dr.,Los Angeles,90004,Los Angeles,CA,34.08282215,-118.2952206
9931,Santa Clarita Shakespeare Festival,Small,Performing Arts,PO Box,Valencia,91385,Los Angeles,CA,34.389797,-118.558445
9974,Santa Clarita Valley Youth Orchestra Foundation,Very Small,Performing Arts,26455 Rockwell Canyon Road,Valencia,91355,Los Angeles,CA,34.40583112,-118.5734388
9998,MUSYCA,Small,Performing Arts,10110 melinda way #5,Northridge,91325,Los Angeles,CA,34.25400495,-118.5278592
10048,La Mirada Symphony,Very Small,Performing Arts,14774 TACUBA DR.,La Mirada,90638,Los Angeles,CA,33.91336271,-118.0174729
10143,Italian American Museum of Los Angeles/Historic Italian Hall Foundation,Small,"Museums, Visual Arts, History",125 Paseo de la Plaza,Los Angeles,90012,Los Angeles,CA,34.063679,-118.238854
10150,California International Theatre Festival,Small,Community,3714 Whitespeak Drive,Sherman Oaks,91403,Los Angeles,CA,34.13654515,-118.4633278
10156,Elemental Strings,Small,Education,1717 4th St Suite 300,Santa Monica,90405,Los Angeles,CA,34.0118805,-118.4896934
10255,Electric Lodge,Small,Performing Arts,1416 Electric Ave,Venice,90291,Los Angeles,CA,33.99117854,-118.4655348
10269,"Cinefamily, The",Large,"Broadcasters, Producers, TV, Film & Digital Media",611 N. Fairfax Ave,Los Angeles,90036,Los Angeles,CA,34.08200708,-118.3617989
10284,Demon Theater,Very Small,Performing Arts,1270 North Hayworth ave,Los Angeles,90046,Los Angeles,CA,34.09397551,-118.3625851
10341,A D Museum (Architecture and Design Museum),Medium,"Museums, Visual Arts, History",6032 Wilshire Boulevard,Los Angeles,90036,Los Angeles,CA,34.06268734,-118.3601899
10342,CITYstage,Small,Performing Arts,1926 Rodney Dr.,Los Angeles,90027,Los Angeles,CA,34.10602333,-118.2887815
